"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","Industry","Summary Quote",
"PPL","PPL Corporation","27.79","19293941294.95","n/a","n/a","Public Utilities","Electric Utilities: Central","https://www.nasdaq.com/symbol/ppl",
"TLK","PT Telekomunikasi Indonesia, Tbk","26.68","26893439012.84","n/a","n/a","Public Utilities","Telecommunications Equipment","https://www.nasdaq.com/symbol/tlk",
"PEG","Public Service Enterprise Group Incorporated","49.88","25177663585.16","n/a","n/a","Public Utilities","Power Generation","https://www.nasdaq.com/symbol/peg",
"PCYO","Pure Cycle Corporation","9.2","218629701.6","n/a","n/a","Public Utilities","Water Supply","https://www.nasdaq.com/symbol/pcyo",
"CTAA","Qwest Corporation","24.22","0","n/a","2016","Public Utilities","Telecommunications Equipment","https://www.nasdaq.com/symbol/ctaa",
"CTBB","Qwest Corporation","21.35","0","n/a","2016","Public Utilities","Telecommunications Equipment","https://www.nasdaq.com/symbol/ctbb",
"CTDD","Qwest Corporation","21.95","0","n/a","2017","Public Utilities","Telecommunications Equipment","https://www.nasdaq.com/symbol/ctdd",
"CTU","Qwest Corporation","23.29","0","n/a","n/a","Public Utilities","Telecommunications Equipment","https://www.nasdaq.com/symbol/ctu",
"CTV","Qwest Corporation","22.43","0","n/a","2014","Public Utilities","Telecommunications Equipment","https://www.nasdaq.com/symbol/ctv",
"CTW","Qwest Corporation","24.91","0","n/a","n/a","Public Utilities","Telecommunications Equipment","https://www.nasdaq.com/symbol/ctw",
"CTX","Qwest Corporation","22.78","2854780761.36","n/a","n/a","Public Utilities","Telecommunications Equipment","https://www.nasdaq.com/symbol/ctx",
"CTY","Qwest Corporation","20.35","0","n/a","2013","Public Utilities","Telecommunications Equipment","https://www.nasdaq.com/symbol/cty",
"CTZ","Qwest Corporation","21.67","0","n/a","n/a","Public Utilities","Telecommunications Equipment","https://www.nasdaq.com/symbol/ctz",
"RSG","Republic Services, Inc.","65.52","21598168606.56","n/a","1998","Public Utilities","Environmental Services","https://www.nasdaq.com/symbol/rsg",
"RGCO","RGC Resources Inc.","24.27","176573763.84","n/a","n/a","Public Utilities","Oil & Gas Production","https://www.nasdaq.com/symbol/rgco",
"RMP","Rice Midstream Partners LP","17.98","1839409881.84","n/a","2014","Public Utilities","Natural Gas Distribution","https://www.nasdaq.com/symbol/rmp",
"SCG","Scana Corporation","35.9","5120717518.9","n/a","n/a","Public Utilities","Power Generation","https://www.nasdaq.com/symbol/scg",
"SRE","Sempra Energy","110.62","29193047094.98","n/a","n/a","Public Utilities","Natural Gas Distribution","https://www.nasdaq.com/symbol/sre",
"SRE^A","Sempra Energy","102.14","0","n/a","n/a","Public Utilities","Natural Gas Distribution","https://www.nasdaq.com/symbol/sre^a",
"SHEN","Shenandoah Telecommunications Co","37.55","1859742116.85","n/a","n/a","Public Utilities","Telecommunications Equipment","https://www.nasdaq.com/symbol/shen",
"SJW","SJW Group","53.55","1102327713.9","n/a","n/a","Public Utilities","Water Supply","https://www.nasdaq.com/symbol/sjw",
"SKM","SK Telecom Co., Ltd.","23.49","14942424927.42","n/a","n/a","Public Utilities","Telecommunications Equipment","https://www.nasdaq.com/symbol/skm",
"SKYS","Sky Solar Holdings, Ltd.","1.25","17924091.25","14339273","2014","Public Utilities","Electric Utilities: Central","https://www.nasdaq.com/symbol/skys",
"SJI","South Jersey Industries, Inc.","29.83","2374328306.11","n/a","n/a","Public Utilities","Oil/Gas Transmission","https://www.nasdaq.com/symbol/sji",
"SXE","Southcross Energy Partners, L.P.","1.68","133548910.32","n/a","2012","Public Utilities","Natural Gas Distribution","https://www.nasdaq.com/symbol/sxe",
"SO","Southern Company (The)","43.94","44491354242.66","n/a","n/a","Public Utilities","Electric Utilities: Central","https://www.nasdaq.com/symbol/so",
"SOJA","Southern Company (The)","25.96","0","n/a","2015","Public Utilities","Electric Utilities: Central","https://www.nasdaq.com/symbol/soja",
"SOJB","Southern Company (The)","24.64","0","n/a","2016","Public Utilities","Electric Utilities: Central","https://www.nasdaq.com/symbol/sojb",
"SOJC","Southern Company (The)","24.1","0","n/a","2017","Public Utilities","Electric Utilities: Central","https://www.nasdaq.com/symbol/sojc",
"SWX","Southwest Gas Holdings, Inc.","68.96","3321055811.52","n/a","n/a","Public Utilities","Oil & Gas Production","https://www.nasdaq.com/symbol/swx",
"SPKE","Spark Energy, Inc.","11.15","386021496.3","n/a","2014","Public Utilities","Power Generation","https://www.nasdaq.com/symbol/spke",
"SPKEP","Spark Energy, Inc.","24.33","0","n/a","n/a","Public Utilities","Power Generation","https://www.nasdaq.com/symbol/spkep",
"SEP","Spectra Energy Partners, LP","33.7","16340638586.6","n/a","2007","Public Utilities","Natural Gas Distribution","https://www.nasdaq.com/symbol/sep",
"SR","Spire Inc.","70.6","3413094942.6","n/a","n/a","Public Utilities","Oil/Gas Transmission","https://www.nasdaq.com/symbol/sr",
"SPOK","Spok Holdings, Inc.","15.35","307282086.95","n/a","n/a","Public Utilities","Telecommunications Equipment","https://www.nasdaq.com/symbol/spok",
"S","Sprint Corporation","5.78","23137607475.28","n/a","2013","Public Utilities","Telecommunications Equipment","https://www.nasdaq.com/symbol/s",
"SMLP","Summit Midstream Partners, LP","14.85","1085327040.6","n/a","2012","Public Utilities","Natural Gas Distribution","https://www.nasdaq.com/symbol/smlp",
"SUNW","Sunworks, Inc.","0.97","22456402.1","n/a","n/a","Public Utilities","Telecommunications Equipment","https://www.nasdaq.com/symbol/sunw",
"TEGP","Tallgrass Energy GP, LP","20.36","3762410461.72","n/a","2015","Public Utilities","Natural Gas Distribution","https://www.nasdaq.com/symbol/tegp",
"TEP","Tallgrass Energy Partners, LP","42.03","3076585618.59","n/a","2013","Public Utilities","Natural Gas Distribution","https://www.nasdaq.com/symbol/tep",
"TRGP","Targa Resources, Inc.","45.2","9891212502","n/a","2010","Public Utilities","Natural Gas Distribution","https://www.nasdaq.com/symbol/trgp",
"TCP","TC PipeLines, LP","31.43","2300877026.28","n/a","n/a","Public Utilities","Natural Gas Distribution","https://www.nasdaq.com/symbol/tcp",
"TEO","Telecom Argentina Stet - France Telecom S.A.","30.7","5950639974.7","n/a","n/a","Public Utilities","Telecommunications Equipment","https://www.nasdaq.com/symbol/teo",
"VIV","Telefonica Brasil S.A.","14.14","23878129992.64","n/a","n/a","Public Utilities","Telecommunications Equipment","https://www.nasdaq.com/symbol/viv",
"TEF","Telefonica SA","10.01","51973238176.86","n/a","1988","Public Utilities","Telecommunications Equipment","https://www.nasdaq.com/symbol/tef",
"TDA","Telephone and Data Systems, Inc.","24.36","0","n/a","n/a","Public Utilities","Telecommunications Equipment","https://www.nasdaq.com/symbol/tda",
"TDE","Telephone and Data Systems, Inc.","25.36","0","n/a","n/a","Public Utilities","Telecommunications Equipment","https://www.nasdaq.com/symbol/tde",
"TDI","Telephone and Data Systems, Inc.","24.88","0","n/a","n/a","Public Utilities","Telecommunications Equipment","https://www.nasdaq.com/symbol/tdi",
"TDJ","Telephone and Data Systems, Inc.","25.27","0","n/a","n/a","Public Utilities","Telecommunications Equipment","https://www.nasdaq.com/symbol/tdj",
"TDS","Telephone and Data Systems, Inc.","28.32","3146890080","n/a","n/a","Public Utilities","Telecommunications Equipment","https://www.nasdaq.com/symbol/tds",
"TU","TELUS Corporation","35.26","20984200868.48","n/a","n/a","Public Utilities","Telecommunications Equipment","https://www.nasdaq.com/symbol/tu",
"TVC","Tennessee Valley Authority","25.06","0","n/a","n/a","Public Utilities","Electric Utilities: Central","https://www.nasdaq.com/symbol/tvc",
"TVE","Tennessee Valley Authority","25","0","n/a","n/a","Public Utilities","Electric Utilities: Central","https://www.nasdaq.com/symbol/tve",
"TERP","TerraForm Power, Inc.","11.08","1640793179.16","n/a","2014","Public Utilities","Electric Utilities: Central","https://www.nasdaq.com/symbol/terp",
"YORW","The York Water Company","31.5","405752067","n/a","n/a","Public Utilities","Water Supply","https://www.nasdaq.com/symbol/yorw",
"TSU","TIM Participacoes S.A.","21.49","10405597577.55","n/a","n/a","Public Utilities","Telecommunications Equipment","https://www.nasdaq.com/symbol/tsu",
"TMUS","T-Mobile US, Inc.","61.95","52931851336.35","n/a","n/a","Public Utilities","Telecommunications Equipment","https://www.nasdaq.com/symbol/tmus",
"TAC","TransAlta Corporation","5.35","1540283548.45","n/a","n/a","Public Utilities","Electric Utilities: Central","https://www.nasdaq.com/symbol/tac",
"TRP","TransCanada Corporation","42.36","37528248832.92","n/a","n/a","Public Utilities","Natural Gas Distribution","https://www.nasdaq.com/symbol/trp",
"TGS","Transportadora De Gas Sa Ord B","20.35","3233595789.6","n/a","n/a","Public Utilities","Natural Gas Distribution","https://www.nasdaq.com/symbol/tgs",
"TKC","Turkcell Iletisim Hizmetleri AS","8.61","7576800000","n/a","n/a","Public Utilities","Telecommunications Equipment","https://www.nasdaq.com/symbol/tkc",
"HTM","U.S. Geothermal Inc.","5.4","105270656.4","n/a","n/a","Public Utilities","Electric Utilities: Central","https://www.nasdaq.com/symbol/htm",
"UGI","UGI Corporation","44.9","7768342563.9","n/a","n/a","Public Utilities","Natural Gas Distribution","https://www.nasdaq.com/symbol/ugi",
"UGP","Ultrapar Participacoes S.A.","19.29","10730289408.27","n/a","n/a","Public Utilities","Oil/Gas Transmission","https://www.nasdaq.com/symbol/ugp",
"USM","United States Cellular Corporation","40.04","3411730962.64","n/a","1988","Public Utilities","Telecommunications Equipment","https://www.nasdaq.com/symbol/usm",
"UZA","United States Cellular Corporation","25.16","0","n/a","n/a","Public Utilities","Telecommunications Equipment","https://www.nasdaq.com/symbol/uza",
"UZB","United States Cellular Corporation","25.29","0","n/a","2014","Public Utilities","Telecommunications Equipment","https://www.nasdaq.com/symbol/uzb",
"UZC","United States Cellular Corporation","25.47","0","n/a","2015","Public Utilities","Telecommunications Equipment","https://www.nasdaq.com/symbol/uzc",
"UTL","UNITIL Corporation","45.45","675167612.85","n/a","n/a","Public Utilities","Power Generation","https://www.nasdaq.com/symbol/utl",
"ECOL","US Ecology, Inc.","55.1","1205334925.7","n/a","n/a","Public Utilities","Environmental Services","https://www.nasdaq.com/symbol/ecol",
"USAC","USA Compression Partners, LP","18.13","1736558861.73","n/a","2013","Public Utilities","Natural Gas Distribution","https://www.nasdaq.com/symbol/usac",
"VVC","Vectren Corporation","64.22","5335274682.92","n/a","n/a","Public Utilities","Natural Gas Distribution","https://www.nasdaq.com/symbol/vvc",
"VEON","VEON Ltd.","2.27","3363375069.02","1481663026","n/a","Public Utilities","Telecommunications Equipment","https://www.nasdaq.com/symbol/veon",
"VZ","Verizon Communications Inc.","47.66","196835800000","n/a","n/a","Public Utilities","Telecommunications Equipment","https://www.nasdaq.com/symbol/vz",
"VZA","Verizon Communications Inc.","26.07","0","n/a","2014","Public Utilities","Telecommunications Equipment","https://www.nasdaq.com/symbol/vza",
"DYNC","Vistra Energy Corp.","89.82","0","n/a","2016","Public Utilities","Electric Utilities: Central","https://www.nasdaq.com/symbol/dync",
"VST","Vistra Energy Corp.","21.65","11314838827.5","n/a","n/a","Public Utilities","Electric Utilities: Central","https://www.nasdaq.com/symbol/vst",
"VVPR","VivoPower International PLC","2.4963","33843277.7088","n/a","n/a","Public Utilities","Power Generation","https://www.nasdaq.com/symbol/vvpr",
"VOD","Vodafone Group Plc","29.77","14140312708.47","474985311","n/a","Public Utilities","Telecommunications Equipment","https://www.nasdaq.com/symbol/vod",
"VG","Vonage Holdings Corp.","10.68","2468717692.56","n/a","2006","Public Utilities","Telecommunications Equipment","https://www.nasdaq.com/symbol/vg",
"WCN","Waste Connections, Inc.","72.7","19154068348","n/a","n/a","Public Utilities","Environmental Services","https://www.nasdaq.com/symbol/wcn",
"WM","Waste Management, Inc.","83.07","35917679752.11","n/a","n/a","Public Utilities","Environmental Services","https://www.nasdaq.com/symbol/wm",
"WEC","WEC Energy Group, Inc.","61.58","19430879796.64","n/a","n/a","Public Utilities","Power Generation","https://www.nasdaq.com/symbol/wec",
"WR","Westar Energy, Inc.","51.06","7262418869.22","n/a","n/a","Public Utilities","Power Generation","https://www.nasdaq.com/symbol/wr",
"WSTL","Westell Technologies, Inc.","3.32","51857921.92","n/a","1995","Public Utilities","Telecommunications Equipment","https://www.nasdaq.com/symbol/wstl",
"WGP","Western Gas Equity Partners, LP","32.51","7117516413.91","n/a","2012","Public Utilities","Natural Gas Distribution","https://www.nasdaq.com/symbol/wgp",
"WES","Western Gas Partners, LP","43.99","7307063734.18","n/a","2008","Public Utilities","Natural Gas Distribution","https://www.nasdaq.com/symbol/wes",
"WGL","WGL Holdings Inc","84.69","4349609123.58","n/a","n/a","Public Utilities","Oil/Gas Transmission","https://www.nasdaq.com/symbol/wgl",
"WMB","Williams Companies, Inc. (The)","25.15","20807282500.4","n/a","n/a","Public Utilities","Natural Gas Distribution","https://www.nasdaq.com/symbol/wmb",
"WPZ","Williams Partners LP","34.65","33806395888.65","n/a","n/a","Public Utilities","Natural Gas Distribution","https://www.nasdaq.com/symbol/wpz",
"WIN","Windstream Holdings, Inc.","1.56","319241011.44","n/a","n/a","Public Utilities","Telecommunications Equipment","https://www.nasdaq.com/symbol/win",
"XEL","Xcel Energy Inc.","44.48","22625236075.84","n/a","n/a","Public Utilities","Power Generation","https://www.nasdaq.com/symbol/xel",
"ZAYO","Zayo Group Holdings, Inc.","36.01","8932788060.95","n/a","2014","Public Utilities","Telecommunications Equipment","https://www.nasdaq.com/symbol/zayo",
