"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","Industry","Summary Quote",
"CBM","Cambrex Corporation","54.4","1868721273.6","n/a","1987","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/cbm",
"CGIX","Cancer Genetics, Inc.","0.9695","26902167.8415","n/a","n/a","Health Care","Medical Specialities","https://www.nasdaq.com/symbol/cgix",
"CANF","Can-Fite Biopharma Ltd","1.45","28972660.25","n/a","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/canf",
"CMD","Cantel Medical Corp.","110.04","4590244212.96","n/a","n/a","Health Care","Medical/Dental Instruments","https://www.nasdaq.com/symbol/cmd",
"CSU","Capital Senior Living Corporation","10.7","333002329.1","n/a","1997","Health Care","Hospital/Nursing Management","https://www.nasdaq.com/symbol/csu",
"CAPR","Capricor Therapeutics, Inc.","1.58","43785209.64","n/a","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/capr",
"CARA","Cara Therapeutics, Inc.","12.44","406666535.84","n/a","2014","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/cara",
"CAH","Cardinal Health, Inc.","60.42","19014591743.88","n/a","n/a","Health Care","Other Pharmaceuticals","https://www.nasdaq.com/symbol/cah",
"CRME","Cardiome Pharma Corporation","2.39","82787513.53","n/a","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/crme",
"CSII","Cardiovascular Systems, Inc.","22.89","760366314.75","n/a","1981","Health Care","Medical/Dental Instruments","https://www.nasdaq.com/symbol/csii",
"CDNA","CareDx, Inc.","9.01","261962173.03","n/a","2014","Health Care","Medical Specialities","https://www.nasdaq.com/symbol/cdna",
"CASM","CAS Medical Systems, Inc.","1.26","36174301.38","n/a","n/a","Health Care","Medical/Dental Instruments","https://www.nasdaq.com/symbol/casm",
"CASI","CASI Pharmaceuticals, Inc.","6.52","519265031.52","n/a","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://www.nasdaq.com/symbol/casi",
"CATB","Catabasis Pharmaceuticals, Inc.","1.82","52844613.64","n/a","2015","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/catb",
"CTLT","Catalent, Inc.","40.23","5363410456.17","n/a","2014","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/ctlt",
"CBIO","Catalyst Biosciences, Inc. ","25.24","300195574.56","n/a","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/cbio",
"CPRX","Catalyst Pharmaceuticals, Inc.","2.55","261518218.2","n/a","2006","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/cprx",
"CATS","Catasys, Inc.","4.91","78133669.61","n/a","n/a","Health Care","Hospital/Nursing Management","https://www.nasdaq.com/symbol/cats",
"CELC","Celcuity Inc.","17.83","180198253.12","n/a","2017","Health Care","Medical Specialities","https://www.nasdaq.com/symbol/celc",
"CELG","Celgene Corporation","89.4","67244499355.2","n/a","1987","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/celg",
"CELGZ","Celgene Corporation","0.3195","0","n/a","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/celgz",
"CLDX","Celldex Therapeutics, Inc.","2.15","303308386.2","n/a","n/a","Health Care","Biotechnology: In Vitro & In Vivo Diagnostic Substances","https://www.nasdaq.com/symbol/cldx",
"CLRB","Cellectar Biosciences, Inc.","1.25","21735430","n/a","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/clrb",
"CLRBW","Cellectar Biosciences, Inc.","0.1","0","n/a","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/clrbw",
"CLRBZ","Cellectar Biosciences, Inc.","0.44","0","n/a","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/clrbz",
"CLLS","Cellectis S.A.","30.65","304077117.5","9920950","2015","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://www.nasdaq.com/symbol/clls",
"CBMG","Cellular Biomedicine Group, Inc.","20.65","351131939.2","n/a","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://www.nasdaq.com/symbol/cbmg",
"CVM","Cel-Sci Corporation","1.8","29882806.2","n/a","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://www.nasdaq.com/symbol/cvm",
"CLSN","Celsion Corporation","2.29","40624680.15","n/a","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/clsn",
"CYAD","Celyad SA","31.3511","16692360.2263","532433","2015","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/cyad",
"CNC","Centene Corporation","106.64","18850002800.88","n/a","n/a","Health Care","Medical Specialities","https://www.nasdaq.com/symbol/cnc",
"CERC","Cerecor Inc.","3.7","116105178.6","n/a","2015","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/cerc",
"CERCW","Cerecor Inc.","0.2","0","n/a","2015","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/cercw",
"CERS","Cerus Corporation","5.38","697233296.46","n/a","1997","Health Care","Medical/Dental Instruments","https://www.nasdaq.com/symbol/cers",
"CSBR","Champions Oncology, Inc.","3.75","41253176.25","n/a","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://www.nasdaq.com/symbol/csbr",
"CRL","Charles River Laboratories International, Inc.","106.05","5085015311.25","n/a","2000","Health Care","Biotechnology: Commercial Physical & Biological Resarch","https://www.nasdaq.com/symbol/crl",
"CHEK","Check-Cap Ltd.","4.04","540495.44","n/a","2015","Health Care","Medical Electronics","https://www.nasdaq.com/symbol/chek",
"CHEKW","Check-Cap Ltd.","0.2589","0","n/a","2015","Health Care","Medical Electronics","https://www.nasdaq.com/symbol/chekw",
"CKPT","Checkpoint Therapeutics, Inc.","4.35","139265632.8","n/a","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/ckpt",
"CEMI","Chembio Diagnostics, Inc.","7.9","111885345.8","n/a","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/cemi",
"CHE","Chemed Corp.","283.02","4573956975","n/a","n/a","Health Care","Medical/Nursing Services","https://www.nasdaq.com/symbol/che",
"CCXI","ChemoCentryx, Inc.","11.7","574134923.7","n/a","2012","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/ccxi",
"CHFS","CHF Solutions, Inc.","3.3","13946628.3","n/a","n/a","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","https://www.nasdaq.com/symbol/chfs",
"CHMA","Chiasma, Inc.","1.4","34134247","n/a","2015","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/chma",
"CMRX","Chimerix, Inc.","5.06","241120799.92","n/a","2013","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/cmrx",
"CBPO","China Biologic Products Holdings, Inc.","85.84","2844123071.44","n/a","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://www.nasdaq.com/symbol/cbpo",
"CPHI","China Pharma Holdings, Inc.","0.3125","13618611.5625","n/a","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/cphi",
"CDTX","Cidara Therapeutics, Inc.","3.9","81007488.9","n/a","2015","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://www.nasdaq.com/symbol/cdtx",
"CI","Cigna Corporation","171.65","41751703657.95","n/a","n/a","Health Care","Medical Specialities","https://www.nasdaq.com/symbol/ci",
"CTXR","Citius Pharmaceuticals, Inc.","3","32001666","n/a","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/ctxr",
"CTXRW","Citius Pharmaceuticals, Inc.","0.45","0","n/a","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/ctxrw",
"CIVI","Civitas Solutions, Inc.","15","563201775","n/a","2014","Health Care","Medical/Nursing Services","https://www.nasdaq.com/symbol/civi",
"CLSD","Clearside Biomedical, Inc.","10.57","337321604.41","n/a","2016","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/clsd",
"CMTA","Clementia Pharmaceuticals Inc.","15.6","494794310.4","n/a","2017","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/cmta",
"CBLI","Cleveland BioLabs, Inc.","2.9447","33215727.1798","n/a","2006","Health Care","Biotechnology: Commercial Physical & Biological Resarch","https://www.nasdaq.com/symbol/cbli",
"CLVS","Clovis Oncology, Inc.","60.64","3066757817.12","n/a","2011","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/clvs",
"COCP","Cocrystal Pharma, Inc.","4.6871","114376695.2724","n/a","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/cocp",
"CODX","Co-Diagnostics, Inc.","1.93","23772165.12","n/a","2017","Health Care","Medical/Dental Instruments","https://www.nasdaq.com/symbol/codx",
"CGNT","Cogentix Medical, Inc.","3.85","234486814.1","n/a","n/a","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","https://www.nasdaq.com/symbol/cgnt",
"CWBR","CohBar, Inc.","4.94","197383366.18","n/a","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/cwbr",
"CHRS","Coherus BioSciences, Inc.","12.7","763797773.9","n/a","2014","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://www.nasdaq.com/symbol/chrs",
"COLL","Collegium Pharmaceutical, Inc.","23.28","768097852.32","n/a","2015","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/coll",
"CLGN","CollPlant Holdings, Ltd.","6","20539278","3423213","n/a","Health Care","Industrial Specialties","https://www.nasdaq.com/symbol/clgn",
"CYH","Community Health Systems, Inc.","4.16","483887555.84","n/a","2000","Health Care","Hospital/Nursing Management","https://www.nasdaq.com/symbol/cyh",
"CYHHZ","Community Health Systems, Inc.","0.0089","0","n/a","n/a","Health Care","Hospital/Nursing Management","https://www.nasdaq.com/symbol/cyhhz",
"CGEN","Compugen Ltd.","4.5","230818815","n/a","2000","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://www.nasdaq.com/symbol/cgen",
"CNAT","Conatus Pharmaceuticals Inc.","3.85","115730996.15","n/a","2013","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/cnat",
"CNCE","Concert Pharmaceuticals, Inc.","19.84","460948176","n/a","2014","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/cnce",
"CCM","Concord Medical Services Holdings Limited","3.25","140932974","n/a","2009","Health Care","Medical/Nursing Services","https://www.nasdaq.com/symbol/ccm",
"CXRX","Concordia International Corp.","0.51","26154622.74","n/a","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/cxrx",
"CFMS","ConforMIS, Inc.","1.5","91264905","n/a","2015","Health Care","Industrial Specialties","https://www.nasdaq.com/symbol/cfms",
"CNMD","CONMED Corporation","61.9","1731678745.6","n/a","1987","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","https://www.nasdaq.com/symbol/cnmd",
"CFRX","ContraFect Corporation","1.57","115639929.42","n/a","2014","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/cfrx",
"CTRV","ContraVir Pharmaceuticals Inc","0.3","25485363.6","n/a","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/ctrv",
"CRBP","Corbus Pharmaceuticals Holdings, Inc.","6.3","359948465.1","n/a","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/crbp",
"CORT","Corcept Therapeutics Incorporated","16.98","1949819258.1","n/a","1982","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/cort",
"CVRS","Corindus Vascular Robotics, Inc.","1.25","235966086.25","n/a","2015","Health Care","Medical/Dental Instruments","https://www.nasdaq.com/symbol/cvrs",
"CORI","Corium International, Inc.","10.67","385442493.15","n/a","2014","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/cori",
"CRMD","CorMedix Inc","0.2359","19221919.6701","n/a","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/crmd",
"CRVS","Corvus Pharmaceuticals, Inc.","11.1","323936639.1","n/a","2016","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/crvs",
"CRHM","CRH Medical Corporation","2.75","200381467","n/a","2015","Health Care","Medical/Dental Instruments","https://www.nasdaq.com/symbol/crhm",
"CRSP","CRISPR Therapeutics AG","51.77","2431947520","n/a","2016","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://www.nasdaq.com/symbol/crsp",
"CRY","CryoLife, Inc.","21.55","789401239.4","n/a","n/a","Health Care","Medical/Dental Instruments","https://www.nasdaq.com/symbol/cry",
"CTIC","CTI BioPharma Corp.","3.89","225546517.9","n/a","1997","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/ctic",
"CUE","Cue Biopharma, Inc.","14","281830724","n/a","2018","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/cue",
"CPIX","Cumberland Pharmaceuticals Inc.","6.44","100801172.64","n/a","2009","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/cpix",
"CRIS","Curis, Inc.","0.6061","100387355.6631","n/a","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://www.nasdaq.com/symbol/cris",
"CUTR","Cutera, Inc.","52.7","715822677.1","n/a","2004","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","https://www.nasdaq.com/symbol/cutr",
"CVS","CVS Health Corporation","63.43","64351774718.51","n/a","n/a","Health Care","Medical/Nursing Services","https://www.nasdaq.com/symbol/cvs",
"CYCC","Cyclacel Pharmaceuticals, Inc.","1.69","20275685.43","n/a","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/cycc",
"CYCCP","Cyclacel Pharmaceuticals, Inc.","6.192","2076010.416","n/a","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/cyccp",
"CBAY","CymaBay Therapeutics Inc.","13.5","789774219","n/a","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/cbay",
"CYTK","Cytokinetics, Incorporated","7.55","407761253.15","n/a","2004","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/cytk",
"CTMX","CytomX Therapeutics, Inc.","28.61","1104665230.38","n/a","2015","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/ctmx",
"CYTX","Cytori Therapeutics Inc","0.2745","16912987.551","n/a","n/a","Health Care","Medical/Dental Instruments","https://www.nasdaq.com/symbol/cytx",
"CYTXW","Cytori Therapeutics Inc","0.025","0","n/a","n/a","Health Care","Medical/Dental Instruments","https://www.nasdaq.com/symbol/cytxw",
"CTSO","Cytosorbents Corporation","7.95","234297176.85","n/a","n/a","Health Care","Medical/Dental Instruments","https://www.nasdaq.com/symbol/ctso",
"CYTR","CytRx Corporation","1.87","52430126.87","n/a","1986","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://www.nasdaq.com/symbol/cytr",
"DARE","Dare Bioscience, Inc.","0.93","10622609.73","n/a","2014","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/dare",
"DRIO","DarioHealth Corp.","1.76","28948328.64","n/a","n/a","Health Care","Medical/Dental Instruments","https://www.nasdaq.com/symbol/drio",
"DRIOW","DarioHealth Corp.","0.2289","0","n/a","n/a","Health Care","Medical/Dental Instruments","https://www.nasdaq.com/symbol/driow",
"DVA","DaVita Inc.","62.9","11447800000","n/a","n/a","Health Care","Hospital/Nursing Management","https://www.nasdaq.com/symbol/dva",
"DXR","Daxor Corporation","8.1","30270096.9","n/a","n/a","Health Care","Medical/Dental Instruments","https://www.nasdaq.com/symbol/dxr",
"DBVT","DBV Technologies S.A.","23.44","556962199.84","23761186","2014","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://www.nasdaq.com/symbol/dbvt",
"DCPH","Deciphera Pharmaceuticals, Inc.","25.57","833431852.96","n/a","2017","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/dcph",
"DMPI","DelMar Pharmaceuticals, Inc.","1.0632","23314652.316","n/a","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/dmpi",
"DNLI","Denali Therapeutics Inc.","19.2","1813041504","n/a","2017","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://www.nasdaq.com/symbol/dnli",
"XRAY","DENTSPLY SIRONA Inc.","49","11141040183","n/a","1987","Health Care","Medical/Dental Instruments","https://www.nasdaq.com/symbol/xray",
"DEPO","Depomed, Inc.","6.75","428733519.75","n/a","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/depo",
"DERM","Dermira, Inc.","8.07","337503362.46","n/a","2014","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/derm",
"DXCM","DexCom, Inc.","72.38","6296854296.04","n/a","2005","Health Care","Medical/Dental Instruments","https://www.nasdaq.com/symbol/dxcm",
"DRNA","Dicerna Pharmaceuticals, Inc.","10.64","550800869.36","n/a","2014","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/drna",
"DFFN","Diffusion Pharmaceuticals Inc.","0.6175","31200142.7725","n/a","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/dffn",
"DRAD","Digirad Corporation","1.4","28165670.4","n/a","2004","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","https://www.nasdaq.com/symbol/drad",
"DPLO","Diplomat Pharmacy, Inc.","19.36","1434232495.52","n/a","2014","Health Care","Medical/Nursing Services","https://www.nasdaq.com/symbol/dplo",
"DVCR","Diversicare Healthcare Services Inc.","6.92","44671970.04","n/a","n/a","Health Care","Hospital/Nursing Management","https://www.nasdaq.com/symbol/dvcr",
"DOVA","Dova Pharmaceuticals, Inc.","26.17","672026391.22","n/a","2017","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/dova",
"RDY","Dr. Reddy&#39;s Laboratories Ltd","32.31","5360019760.44","n/a","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/rdy",
"DRRX","DURECT Corporation","2.44","374142206.8","n/a","2000","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/drrx",
"DYNT","Dynatronics Corporation","2.9502","23407659.7524","n/a","n/a","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","https://www.nasdaq.com/symbol/dynt",
"DVAX","Dynavax Technologies Corporation","19.75","1218200085.75","n/a","2004","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/dvax",
"EGRX","Eagle Pharmaceuticals, Inc.","52.41","778918206.15","n/a","2014","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/egrx",
"EDAP","EDAP TMS S.A.","2.35","68954390.9","29342294","1997","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","https://www.nasdaq.com/symbol/edap",
"EDGE","Edge Therapeutics, Inc.","1.1","33956125.5","n/a","2015","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/edge",
"EDIT","Editas Medicine, Inc.","34.69","1626435689.33","n/a","2016","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://www.nasdaq.com/symbol/edit",
"EW","Edwards Lifesciences Corporation","137.84","29018173839.36","n/a","n/a","Health Care","Industrial Specialties","https://www.nasdaq.com/symbol/ew",
"EGLT","Egalet Corporation","0.6433","34018476.6033","n/a","2014","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/eglt",
"EIGR","Eiger BioPharmaceuticals, Inc.","10.85","114213599.15","n/a","2014","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://www.nasdaq.com/symbol/eigr",
"ELMD","Electromed, Inc.","5.35","44332288.15","n/a","2011","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","https://www.nasdaq.com/symbol/elmd",
"EBIO","Eleven Biotherapeutics, Inc.","1.39","59916597.74","n/a","2014","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/ebio",
"LLY","Eli Lilly and Company","79.72","87110073416.68","n/a","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/lly",
"EBS","Emergent Biosolutions, Inc.","53.18","2632123466.16","n/a","2006","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/ebs",
"ENTA","Enanta Pharmaceuticals, Inc.","85.98","1647434148.66","n/a","2013","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/enta",
"EHC","Encompass Health Corporation","56.85","5582436630.75","n/a","n/a","Health Care","Hospital/Nursing Management","https://www.nasdaq.com/symbol/ehc",
"ENDP","Endo International plc","5.48","1223904553.56","n/a","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/endp",
"ECYT","Endocyte, Inc.","9.52","656588021.6","n/a","2011","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/ecyt",
"ELGX","Endologix, Inc.","4.11","344110559.67","n/a","n/a","Health Care","Medical/Dental Instruments","https://www.nasdaq.com/symbol/elgx",
"NDRA","ENDRA Life Sciences Inc.","2.57","10082179.39","n/a","2017","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","https://www.nasdaq.com/symbol/ndra",
"NDRAW","ENDRA Life Sciences Inc.","0.5","0","n/a","2017","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","https://www.nasdaq.com/symbol/ndraw",
"EVHC","Envision Healthcare Corporation","37.42","4525050583.22","n/a","2016","Health Care","Medical/Nursing Services","https://www.nasdaq.com/symbol/evhc",
"ENZ","Enzo Biochem, Inc.","6.06","284825629.74","n/a","n/a","Health Care","Medical Specialities","https://www.nasdaq.com/symbol/enz",
"EPZM","Epizyme, Inc.","15.55","1080441399.1","n/a","2013","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/epzm",
"ERYP","Erytech Pharma S.A.","20.92","105708362.52","5052981","2017","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://www.nasdaq.com/symbol/eryp",
"ESPR","Esperion Therapeutics, Inc.","75.72","2006524648.68","n/a","2013","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/espr",
"EPIX","ESSA Pharma Inc.","0.19","21949158.91","n/a","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/epix",
"EVFM","Evofem Biosciences, Inc.","6.7","119014378","n/a","2014","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/evfm",
"EVOK","Evoke Pharma, Inc.","2.41","37339016.88","n/a","2013","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/evok",
"EOLS","Evolus, Inc.","9.24","218437194.36","n/a","2018","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/eols",
"EXAS","Exact Sciences Corporation","44.96","5437531098.88","n/a","2001","Health Care","Biotechnology: Commercial Physical & Biological Resarch","https://www.nasdaq.com/symbol/exas",
"EXEL","Exelixis, Inc.","20.44","6056520762.32","n/a","2000","Health Care","Biotechnology: Commercial Physical & Biological Resarch","https://www.nasdaq.com/symbol/exel",
"ESRX","Express Scripts Holding Company","71.62","40216857310.38","n/a","1992","Health Care","Medical/Nursing Services","https://www.nasdaq.com/symbol/esrx",
"EYEG","Eyegate Pharmaceuticals, Inc.","0.355","6126325.525","n/a","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/eyeg",
"EYEGW","Eyegate Pharmaceuticals, Inc.","0.11","0","n/a","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/eyegw",
"EYEN","Eyenovia, Inc.","9","89430939","n/a","2018","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/eyen",
"FATE","Fate Therapeutics, Inc.","11.54","608989526.24","n/a","2013","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://www.nasdaq.com/symbol/fate",
"FCRE","FC Global Realty Incorporated","0.7005","8313967.6095","n/a","n/a","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","https://www.nasdaq.com/symbol/fcre",
"FENC","Fennec Pharmaceuticals Inc.","13.85","255043678.1","n/a","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://www.nasdaq.com/symbol/fenc",
"FCSC","Fibrocell Science Inc","0.65","18431628.15","n/a","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/fcsc",
"FGEN","FibroGen, Inc","48.05","3972148340.95","n/a","2014","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/fgen",
"FPRX","Five Prime Therapeutics, Inc.","17.1","600489072","n/a","2013","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/fprx",
"FVE","Five Star Senior Living Inc.","1.275","64434578.1","n/a","n/a","Health Care","Hospital/Nursing Management","https://www.nasdaq.com/symbol/fve",
"FLKS","Flex Pharma, Inc.","5.33","95791644.78","n/a","2015","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/flks",
"FLXN","Flexion Therapeutics, Inc.","25.04","941991078.08","n/a","2014","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/flxn",
"FONR","Fonar Corporation","29","186039669","n/a","1981","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","https://www.nasdaq.com/symbol/fonr",
"FBIO","Fortress Biotech, Inc.","4.4","225907057.2","n/a","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/fbio",
"FBIOP","Fortress Biotech, Inc.","22.3","0","n/a","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/fbiop",
"FWP","Forward Pharma A/S","2.18","25035741.3","11484285","2014","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/fwp",
"FMI","Foundation Medicine, Inc.","80.2","2957919718.4","n/a","2013","Health Care","Medical Specialities","https://www.nasdaq.com/symbol/fmi",
"FMS","Fresenius Medical Care Corporation","50.86","31172200704.28","n/a","n/a","Health Care","Hospital/Nursing Management","https://www.nasdaq.com/symbol/fms",
"FLGT","Fulgent Genetics, Inc.","4.03","72003486.1","n/a","2016","Health Care","Medical Specialities","https://www.nasdaq.com/symbol/flgt",
"GTHX","G1 Therapeutics, Inc.","36.67","1043073126.21","n/a","2017","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/gthx",
"GLPG","Galapagos NV","101.07","1085120670.96","10736328","2015","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/glpg",
"GALT","Galectin Therapeutics Inc.","3.95","148400970.7","n/a","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/galt",
"GLMD","Galmed Pharmaceuticals Ltd.","6.24","90307863.36","n/a","2014","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/glmd",
"GEMP","Gemphire Therapeutics Inc.","5.9","83932810","n/a","2016","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/gemp",
"GEN           ","Genesis Healthcare, Inc.","1.74","277436981.34","n/a","n/a","Health Care","Hospital/Nursing Management","https://www.nasdaq.com/symbol/gen",
"GENE","Genetic Technologies Ltd","1.41","18695855.52","13259472","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://www.nasdaq.com/symbol/gene",
"GNMK","GenMark Diagnostics, Inc.","5.45","300658444.15","n/a","2010","Health Care","Medical/Dental Instruments","https://www.nasdaq.com/symbol/gnmk",
"GNCA","Genocea Biosciences, Inc.","0.9379","77001494.3342","n/a","2014","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://www.nasdaq.com/symbol/gnca",
"GHDX","Genomic Health, Inc.","33.02","1166411489.88","n/a","2005","Health Care","Medical Specialities","https://www.nasdaq.com/symbol/ghdx",
